date,latitude,longitude,country,Search Count,location,geo_code,search_term,year,language_code
12/15/2024,52.486243,-1.890401,United Kingdom,15,Birmingham,GB-ENG,Fishing Bait,2024,en
12/22/2024,52.486243,-1.890401,United Kingdom,19,Birmingham,GB-ENG,Fishing Bait,2024,en
12/29/2024,52.486243,-1.890401,United Kingdom,23,Birmingham,GB-ENG,Fishing Bait,2024,en
12/31/2023,52.486243,-1.890401,United Kingdom,23,Birmingham,GB-ENG,Fishing Boat,2024,en
1/7/2024,52.486243,-1.890401,United Kingdom,26,Birmingham,GB-ENG,Fishing Boat,2024,en
1/14/2024,52.486243,-1.890401,United Kingdom,23,Birmingham,GB-ENG,Fishing Boat,2024,en
1/21/2024,52.486243,-1.890401,United Kingdom,26,Birmingham,GB-ENG,Fishing Boat,2024,en
1/28/2024,52.486243,-1.890401,United Kingdom,22,Birmingham,GB-ENG,Fishing Boat,2024,en
2/4/2024,52.486243,-1.890401,United Kingdom,25,Birmingham,GB-ENG,Fishing Boat,2024,en
2/11/2024,52.486243,-1.890401,United Kingdom,26,Birmingham,GB-ENG,Fishing Boat,2024,en
2/18/2024,52.486243,-1.890401,United Kingdom,29,Birmingham,GB-ENG,Fishing Boat,2024,en
2/25/2024,52.486243,-1.890401,United Kingdom,24,Birmingham,GB-ENG,Fishing Boat,2024,en
3/3/2024,52.486243,-1.890401,United Kingdom,21,Birmingham,GB-ENG,Fishing Boat,2024,en
3/10/2024,52.486243,-1.890401,United Kingdom,22,Birmingham,GB-ENG,Fishing Boat,2024,en
3/17/2024,52.486243,-1.890401,United Kingdom,25,Birmingham,GB-ENG,Fishing Boat,2024,en
3/24/2024,52.486243,-1.890401,United Kingdom,22,Birmingham,GB-ENG,Fishing Boat,2024,en
3/31/2024,52.486243,-1.890401,United Kingdom,28,Birmingham,GB-ENG,Fishing Boat,2024,en
4/7/2024,52.486243,-1.890401,United Kingdom,28,Birmingham,GB-ENG,Fishing Boat,2024,en
4/14/2024,52.486243,-1.890401,United Kingdom,31,Birmingham,GB-ENG,Fishing Boat,2024,en
4/21/2024,52.486243,-1.890401,United Kingdom,26,Birmingham,GB-ENG,Fishing Boat,2024,en
4/28/2024,52.486243,-1.890401,United Kingdom,28,Birmingham,GB-ENG,Fishing Boat,2024,en
5/5/2024,52.486243,-1.890401,United Kingdom,29,Birmingham,GB-ENG,Fishing Boat,2024,en
5/12/2024,52.486243,-1.890401,United Kingdom,31,Birmingham,GB-ENG,Fishing Boat,2024,en
5/19/2024,52.486243,-1.890401,United Kingdom,33,Birmingham,GB-ENG,Fishing Boat,2024,en
5/26/2024,52.486243,-1.890401,United Kingdom,30,Birmingham,GB-ENG,Fishing Boat,2024,en
6/2/2024,52.486243,-1.890401,United Kingdom,29,Birmingham,GB-ENG,Fishing Boat,2024,en
6/9/2024,52.486243,-1.890401,United Kingdom,30,Birmingham,GB-ENG,Fishing Boat,2024,en
6/16/2024,52.486243,-1.890401,United Kingdom,34,Birmingham,GB-ENG,Fishing Boat,2024,en
6/23/2024,52.486243,-1.890401,United Kingdom,33,Birmingham,GB-ENG,Fishing Boat,2024,en
6/30/2024,52.486243,-1.890401,United Kingdom,29,Birmingham,GB-ENG,Fishing Boat,2024,en
7/7/2024,52.486243,-1.890401,United Kingdom,33,Birmingham,GB-ENG,Fishing Boat,2024,en
7/14/2024,52.486243,-1.890401,United Kingdom,32,Birmingham,GB-ENG,Fishing Boat,2024,en
7/21/2024,52.486243,-1.890401,United Kingdom,39,Birmingham,GB-ENG,Fishing Boat,2024,en
7/28/2024,52.486243,-1.890401,United Kingdom,37,Birmingham,GB-ENG,Fishing Boat,2024,en
8/4/2024,52.486243,-1.890401,United Kingdom,38,Birmingham,GB-ENG,Fishing Boat,2024,en
8/11/2024,52.486243,-1.890401,United Kingdom,41,Birmingham,GB-ENG,Fishing Boat,2024,en
8/18/2024,52.486243,-1.890401,United Kingdom,40,Birmingham,GB-ENG,Fishing Boat,2024,en
8/25/2024,52.486243,-1.890401,United Kingdom,37,Birmingham,GB-ENG,Fishing Boat,2024,en
9/1/2024,52.486243,-1.890401,United Kingdom,36,Birmingham,GB-ENG,Fishing Boat,2024,en
9/8/2024,52.486243,-1.890401,United Kingdom,34,Birmingham,GB-ENG,Fishing Boat,2024,en
9/15/2024,52.486243,-1.890401,United Kingdom,31,Birmingham,GB-ENG,Fishing Boat,2024,en
9/22/2024,52.486243,-1.890401,United Kingdom,29,Birmingham,GB-ENG,Fishing Boat,2024,en
9/29/2024,52.486243,-1.890401,United Kingdom,27,Birmingham,GB-ENG,Fishing Boat,2024,en
10/6/2024,52.486243,-1.890401,United Kingdom,26,Birmingham,GB-ENG,Fishing Boat,2024,en
10/13/2024,52.486243,-1.890401,United Kingdom,25,Birmingham,GB-ENG,Fishing Boat,2024,en
10/20/2024,52.486243,-1.890401,United Kingdom,24,Birmingham,GB-ENG,Fishing Boat,2024,en
10/27/2024,52.486243,-1.890401,United Kingdom,23,Birmingham,GB-ENG,Fishing Boat,2024,en
11/3/2024,52.486243,-1.890401,United Kingdom,23,Birmingham,GB-ENG,Fishing Boat,2024,en
11/10/2024,52.486243,-1.890401,United Kingdom,22,Birmingham,GB-ENG,Fishing Boat,2024,en
11/17/2024,52.486243,-1.890401,United Kingdom,21,Birmingham,GB-ENG,Fishing Boat,2024,en
11/24/2024,52.486243,-1.890401,United Kingdom,17,Birmingham,GB-ENG,Fishing Boat,2024,en
12/1/2024,52.486243,-1.890401,United Kingdom,23,Birmingham,GB-ENG,Fishing Boat,2024,en
12/8/2024,52.486243,-1.890401,United Kingdom,18,Birmingham,GB-ENG,Fishing Boat,2024,en
12/15/2024,52.486243,-1.890401,United Kingdom,22,Birmingham,GB-ENG,Fishing Boat,2024,en
12/22/2024,52.486243,-1.890401,United Kingdom,23,Birmingham,GB-ENG,Fishing Boat,2024,en
12/29/2024,52.486243,-1.890401,United Kingdom,28,Birmingham,GB-ENG,Fishing Boat,2024,en
12/31/2023,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing Conditions,2024,en
1/7/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing Conditions,2024,en
1/14/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing Conditions,2024,en
1/21/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing Conditions,2024,en
1/28/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing Conditions,2024,en
2/4/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing Conditions,2024,en
2/11/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing Conditions,2024,en
2/18/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing Conditions,2024,en
2/25/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing Conditions,2024,en
3/3/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing Conditions,2024,en
3/10/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing Conditions,2024,en
3/17/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing Conditions,2024,en
3/24/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing Conditions,2024,en
3/31/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing Conditions,2024,en
4/7/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing Conditions,2024,en
4/14/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing Conditions,2024,en
4/21/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing Conditions,2024,en
4/28/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing Conditions,2024,en
5/5/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing Conditions,2024,en
5/12/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing Conditions,2024,en
5/19/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing Conditions,2024,en
5/26/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing Conditions,2024,en
6/2/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing Conditions,2024,en
6/9/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing Conditions,2024,en
6/16/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing Conditions,2024,en
6/23/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing Conditions,2024,en
6/30/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing Conditions,2024,en
7/7/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing Conditions,2024,en
7/14/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing Conditions,2024,en
7/21/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing Conditions,2024,en
7/28/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing Conditions,2024,en
8/4/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing Conditions,2024,en
8/11/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing Conditions,2024,en
8/18/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing Conditions,2024,en
8/25/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing Conditions,2024,en
9/1/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing Conditions,2024,en
9/8/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing Conditions,2024,en
9/15/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing Conditions,2024,en
9/22/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing Conditions,2024,en
9/29/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing Conditions,2024,en
10/6/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing Conditions,2024,en
10/13/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing Conditions,2024,en
10/20/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing Conditions,2024,en
10/27/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing Conditions,2024,en
11/3/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing Conditions,2024,en
11/10/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing Conditions,2024,en
11/17/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing Conditions,2024,en
11/24/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing Conditions,2024,en
12/1/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing Conditions,2024,en
12/8/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing Conditions,2024,en
12/15/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing Conditions,2024,en
12/22/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing Conditions,2024,en
12/29/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing Conditions,2024,en
12/31/2023,52.486243,-1.890401,United Kingdom,1,Birmingham,GB-ENG,Fishing License,2024,en
1/7/2024,52.486243,-1.890401,United Kingdom,1,Birmingham,GB-ENG,Fishing License,2024,en
1/14/2024,52.486243,-1.890401,United Kingdom,1,Birmingham,GB-ENG,Fishing License,2024,en
1/21/2024,52.486243,-1.890401,United Kingdom,1,Birmingham,GB-ENG,Fishing License,2024,en
1/28/2024,52.486243,-1.890401,United Kingdom,1,Birmingham,GB-ENG,Fishing License,2024,en
2/4/2024,52.486243,-1.890401,United Kingdom,1,Birmingham,GB-ENG,Fishing License,2024,en
2/11/2024,52.486243,-1.890401,United Kingdom,1,Birmingham,GB-ENG,Fishing License,2024,en
2/18/2024,52.486243,-1.890401,United Kingdom,1,Birmingham,GB-ENG,Fishing License,2024,en
2/25/2024,52.486243,-1.890401,United Kingdom,1,Birmingham,GB-ENG,Fishing License,2024,en
3/3/2024,52.486243,-1.890401,United Kingdom,1,Birmingham,GB-ENG,Fishing License,2024,en
3/10/2024,52.486243,-1.890401,United Kingdom,1,Birmingham,GB-ENG,Fishing License,2024,en
3/17/2024,52.486243,-1.890401,United Kingdom,1,Birmingham,GB-ENG,Fishing License,2024,en
3/24/2024,52.486243,-1.890401,United Kingdom,2,Birmingham,GB-ENG,Fishing License,2024,en
3/31/2024,52.486243,-1.890401,United Kingdom,2,Birmingham,GB-ENG,Fishing License,2024,en
4/7/2024,52.486243,-1.890401,United Kingdom,1,Birmingham,GB-ENG,Fishing License,2024,en
4/14/2024,52.486243,-1.890401,United Kingdom,1,Birmingham,GB-ENG,Fishing License,2024,en
4/21/2024,52.486243,-1.890401,United Kingdom,1,Birmingham,GB-ENG,Fishing License,2024,en
4/28/2024,52.486243,-1.890401,United Kingdom,2,Birmingham,GB-ENG,Fishing License,2024,en
5/5/2024,52.486243,-1.890401,United Kingdom,2,Birmingham,GB-ENG,Fishing License,2024,en
5/12/2024,52.486243,-1.890401,United Kingdom,2,Birmingham,GB-ENG,Fishing License,2024,en
5/19/2024,52.486243,-1.890401,United Kingdom,2,Birmingham,GB-ENG,Fishing License,2024,en
5/26/2024,52.486243,-1.890401,United Kingdom,2,Birmingham,GB-ENG,Fishing License,2024,en
6/2/2024,52.486243,-1.890401,United Kingdom,2,Birmingham,GB-ENG,Fishing License,2024,en
6/9/2024,52.486243,-1.890401,United Kingdom,2,Birmingham,GB-ENG,Fishing License,2024,en
6/16/2024,52.486243,-1.890401,United Kingdom,3,Birmingham,GB-ENG,Fishing License,2024,en
6/23/2024,52.486243,-1.890401,United Kingdom,3,Birmingham,GB-ENG,Fishing License,2024,en
6/30/2024,52.486243,-1.890401,United Kingdom,2,Birmingham,GB-ENG,Fishing License,2024,en
7/7/2024,52.486243,-1.890401,United Kingdom,2,Birmingham,GB-ENG,Fishing License,2024,en
7/14/2024,52.486243,-1.890401,United Kingdom,2,Birmingham,GB-ENG,Fishing License,2024,en
7/21/2024,52.486243,-1.890401,United Kingdom,3,Birmingham,GB-ENG,Fishing License,2024,en
7/28/2024,52.486243,-1.890401,United Kingdom,3,Birmingham,GB-ENG,Fishing License,2024,en
8/4/2024,52.486243,-1.890401,United Kingdom,3,Birmingham,GB-ENG,Fishing License,2024,en
8/11/2024,52.486243,-1.890401,United Kingdom,3,Birmingham,GB-ENG,Fishing License,2024,en
8/18/2024,52.486243,-1.890401,United Kingdom,2,Birmingham,GB-ENG,Fishing License,2024,en
8/25/2024,52.486243,-1.890401,United Kingdom,3,Birmingham,GB-ENG,Fishing License,2024,en
9/1/2024,52.486243,-1.890401,United Kingdom,2,Birmingham,GB-ENG,Fishing License,2024,en
9/8/2024,52.486243,-1.890401,United Kingdom,1,Birmingham,GB-ENG,Fishing License,2024,en
9/15/2024,52.486243,-1.890401,United Kingdom,2,Birmingham,GB-ENG,Fishing License,2024,en
9/22/2024,52.486243,-1.890401,United Kingdom,1,Birmingham,GB-ENG,Fishing License,2024,en
9/29/2024,52.486243,-1.890401,United Kingdom,1,Birmingham,GB-ENG,Fishing License,2024,en
10/6/2024,52.486243,-1.890401,United Kingdom,1,Birmingham,GB-ENG,Fishing License,2024,en
10/13/2024,52.486243,-1.890401,United Kingdom,1,Birmingham,GB-ENG,Fishing License,2024,en
10/20/2024,52.486243,-1.890401,United Kingdom,1,Birmingham,GB-ENG,Fishing License,2024,en
10/27/2024,52.486243,-1.890401,United Kingdom,1,Birmingham,GB-ENG,Fishing License,2024,en
11/3/2024,52.486243,-1.890401,United Kingdom,1,Birmingham,GB-ENG,Fishing License,2024,en
11/10/2024,52.486243,-1.890401,United Kingdom,1,Birmingham,GB-ENG,Fishing License,2024,en
11/17/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing License,2024,en
11/24/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing License,2024,en
12/1/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing License,2024,en
12/8/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing License,2024,en
12/15/2024,52.486243,-1.890401,United Kingdom,1,Birmingham,GB-ENG,Fishing License,2024,en
12/22/2024,52.486243,-1.890401,United Kingdom,1,Birmingham,GB-ENG,Fishing License,2024,en
12/29/2024,52.486243,-1.890401,United Kingdom,1,Birmingham,GB-ENG,Fishing License,2024,en
12/31/2023,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing nets,2024,en
1/7/2024,52.486243,-1.890401,United Kingdom,3,Birmingham,GB-ENG,Fishing nets,2024,en
1/14/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing nets,2024,en
1/21/2024,52.486243,-1.890401,United Kingdom,4,Birmingham,GB-ENG,Fishing nets,2024,en
1/28/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing nets,2024,en
2/4/2024,52.486243,-1.890401,United Kingdom,3,Birmingham,GB-ENG,Fishing nets,2024,en
2/11/2024,52.486243,-1.890401,United Kingdom,2,Birmingham,GB-ENG,Fishing nets,2024,en
2/18/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing nets,2024,en
2/25/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing nets,2024,en
3/3/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing nets,2024,en
3/10/2024,52.486243,-1.890401,United Kingdom,2,Birmingham,GB-ENG,Fishing nets,2024,en
3/17/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing nets,2024,en
3/24/2024,52.486243,-1.890401,United Kingdom,3,Birmingham,GB-ENG,Fishing nets,2024,en
3/31/2024,52.486243,-1.890401,United Kingdom,3,Birmingham,GB-ENG,Fishing nets,2024,en
4/7/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing nets,2024,en
4/14/2024,52.486243,-1.890401,United Kingdom,3,Birmingham,GB-ENG,Fishing nets,2024,en
4/21/2024,52.486243,-1.890401,United Kingdom,3,Birmingham,GB-ENG,Fishing nets,2024,en
4/28/2024,52.486243,-1.890401,United Kingdom,4,Birmingham,GB-ENG,Fishing nets,2024,en
5/5/2024,52.486243,-1.890401,United Kingdom,3,Birmingham,GB-ENG,Fishing nets,2024,en
5/12/2024,52.486243,-1.890401,United Kingdom,4,Birmingham,GB-ENG,Fishing nets,2024,en
5/19/2024,52.486243,-1.890401,United Kingdom,3,Birmingham,GB-ENG,Fishing nets,2024,en
5/26/2024,52.486243,-1.890401,United Kingdom,3,Birmingham,GB-ENG,Fishing nets,2024,en
6/2/2024,52.486243,-1.890401,United Kingdom,3,Birmingham,GB-ENG,Fishing nets,2024,en
6/9/2024,52.486243,-1.890401,United Kingdom,4,Birmingham,GB-ENG,Fishing nets,2024,en
6/16/2024,52.486243,-1.890401,United Kingdom,4,Birmingham,GB-ENG,Fishing nets,2024,en
6/23/2024,52.486243,-1.890401,United Kingdom,4,Birmingham,GB-ENG,Fishing nets,2024,en
6/30/2024,52.486243,-1.890401,United Kingdom,3,Birmingham,GB-ENG,Fishing nets,2024,en
7/7/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing nets,2024,en
7/14/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing nets,2024,en
7/21/2024,52.486243,-1.890401,United Kingdom,5,Birmingham,GB-ENG,Fishing nets,2024,en
7/28/2024,52.486243,-1.890401,United Kingdom,4,Birmingham,GB-ENG,Fishing nets,2024,en
8/4/2024,52.486243,-1.890401,United Kingdom,4,Birmingham,GB-ENG,Fishing nets,2024,en
8/11/2024,52.486243,-1.890401,United Kingdom,5,Birmingham,GB-ENG,Fishing nets,2024,en
8/18/2024,52.486243,-1.890401,United Kingdom,4,Birmingham,GB-ENG,Fishing nets,2024,en
8/25/2024,52.486243,-1.890401,United Kingdom,3,Birmingham,GB-ENG,Fishing nets,2024,en
9/1/2024,52.486243,-1.890401,United Kingdom,3,Birmingham,GB-ENG,Fishing nets,2024,en
9/8/2024,52.486243,-1.890401,United Kingdom,3,Birmingham,GB-ENG,Fishing nets,2024,en
9/15/2024,52.486243,-1.890401,United Kingdom,3,Birmingham,GB-ENG,Fishing nets,2024,en
9/22/2024,52.486243,-1.890401,United Kingdom,3,Birmingham,GB-ENG,Fishing nets,2024,en
9/29/2024,52.486243,-1.890401,United Kingdom,3,Birmingham,GB-ENG,Fishing nets,2024,en
10/6/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing nets,2024,en
10/13/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing nets,2024,en
10/20/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing nets,2024,en
10/27/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing nets,2024,en
11/3/2024,52.486243,-1.890401,United Kingdom,3,Birmingham,GB-ENG,Fishing nets,2024,en
11/10/2024,52.486243,-1.890401,United Kingdom,3,Birmingham,GB-ENG,Fishing nets,2024,en
11/17/2024,52.486243,-1.890401,United Kingdom,2,Birmingham,GB-ENG,Fishing nets,2024,en
11/24/2024,52.486243,-1.890401,United Kingdom,2,Birmingham,GB-ENG,Fishing nets,2024,en
12/1/2024,52.486243,-1.890401,United Kingdom,3,Birmingham,GB-ENG,Fishing nets,2024,en
12/8/2024,52.486243,-1.890401,United Kingdom,0,Birmingham,GB-ENG,Fishing nets,2024,en
12/15/2024,52.486243,-1.890401,United Kingdom,3,Birmingham,GB-ENG,Fishing nets,2024,en
12/22/2024,52.486243,-1.890401,United Kingdom,3,Birmingham,GB-ENG,Fishing nets,2024,en
12/29/2024,52.486243,-1.890401,United Kingdom,3,Birmingham,GB-ENG,Fishing nets,2024,en
12/31/2023,52.486243,-1.890401,United Kingdom,44,Birmingham,GB-ENG,Fishing Rod,2024,en
1/7/2024,52.486243,-1.890401,United Kingdom,41,Birmingham,GB-ENG,Fishing Rod,2024,en
1/14/2024,52.486243,-1.890401,United Kingdom,43,Birmingham,GB-ENG,Fishing Rod,2024,en
1/21/2024,52.486243,-1.890401,United Kingdom,42,Birmingham,GB-ENG,Fishing Rod,2024,en
1/28/2024,52.486243,-1.890401,United Kingdom,43,Birmingham,GB-ENG,Fishing Rod,2024,en
2/4/2024,52.486243,-1.890401,United Kingdom,44,Birmingham,GB-ENG,Fishing Rod,2024,en
2/11/2024,52.486243,-1.890401,United Kingdom,46,Birmingham,GB-ENG,Fishing Rod,2024,en
2/18/2024,52.486243,-1.890401,United Kingdom,53,Birmingham,GB-ENG,Fishing Rod,2024,en
2/25/2024,52.486243,-1.890401,United Kingdom,52,Birmingham,GB-ENG,Fishing Rod,2024,en
3/3/2024,52.486243,-1.890401,United Kingdom,50,Birmingham,GB-ENG,Fishing Rod,2024,en
3/10/2024,52.486243,-1.890401,United Kingdom,49,Birmingham,GB-ENG,Fishing Rod,2024,en
3/17/2024,52.486243,-1.890401,United Kingdom,57,Birmingham,GB-ENG,Fishing Rod,2024,en
3/24/2024,52.486243,-1.890401,United Kingdom,64,Birmingham,GB-ENG,Fishing Rod,2024,en
3/31/2024,52.486243,-1.890401,United Kingdom,66,Birmingham,GB-ENG,Fishing Rod,2024,en
4/7/2024,52.486243,-1.890401,United Kingdom,57,Birmingham,GB-ENG,Fishing Rod,2024,en
4/14/2024,52.486243,-1.890401,United Kingdom,56,Birmingham,GB-ENG,Fishing Rod,2024,en
4/21/2024,52.486243,-1.890401,United Kingdom,54,Birmingham,GB-ENG,Fishing Rod,2024,en
4/28/2024,52.486243,-1.890401,United Kingdom,58,Birmingham,GB-ENG,Fishing Rod,2024,en
5/5/2024,52.486243,-1.890401,United Kingdom,65,Birmingham,GB-ENG,Fishing Rod,2024,en
5/12/2024,52.486243,-1.890401,United Kingdom,67,Birmingham,GB-ENG,Fishing Rod,2024,en
5/19/2024,52.486243,-1.890401,United Kingdom,69,Birmingham,GB-ENG,Fishing Rod,2024,en
5/26/2024,52.486243,-1.890401,United Kingdom,79,Birmingham,GB-ENG,Fishing Rod,2024,en
6/2/2024,52.486243,-1.890401,United Kingdom,77,Birmingham,GB-ENG,Fishing Rod,2024,en
6/9/2024,52.486243,-1.890401,United Kingdom,82,Birmingham,GB-ENG,Fishing Rod,2024,en
6/16/2024,52.486243,-1.890401,United Kingdom,80,Birmingham,GB-ENG,Fishing Rod,2024,en
6/23/2024,52.486243,-1.890401,United Kingdom,81,Birmingham,GB-ENG,Fishing Rod,2024,en
6/30/2024,52.486243,-1.890401,United Kingdom,72,Birmingham,GB-ENG,Fishing Rod,2024,en
7/7/2024,52.486243,-1.890401,United Kingdom,68,Birmingham,GB-ENG,Fishing Rod,2024,en
7/14/2024,52.486243,-1.890401,United Kingdom,93,Birmingham,GB-ENG,Fishing Rod,2024,en
7/21/2024,52.486243,-1.890401,United Kingdom,100,Birmingham,GB-ENG,Fishing Rod,2024,en
7/28/2024,52.486243,-1.890401,United Kingdom,87,Birmingham,GB-ENG,Fishing Rod,2024,en
8/4/2024,52.486243,-1.890401,United Kingdom,95,Birmingham,GB-ENG,Fishing Rod,2024,en
8/11/2024,52.486243,-1.890401,United Kingdom,99,Birmingham,GB-ENG,Fishing Rod,2024,en
8/18/2024,52.486243,-1.890401,United Kingdom,97,Birmingham,GB-ENG,Fishing Rod,2024,en
8/25/2024,52.486243,-1.890401,United Kingdom,90,Birmingham,GB-ENG,Fishing Rod,2024,en
9/1/2024,52.486243,-1.890401,United Kingdom,86,Birmingham,GB-ENG,Fishing Rod,2024,en
9/8/2024,52.486243,-1.890401,United Kingdom,77,Birmingham,GB-ENG,Fishing Rod,2024,en
9/15/2024,52.486243,-1.890401,United Kingdom,69,Birmingham,GB-ENG,Fishing Rod,2024,en
9/22/2024,52.486243,-1.890401,United Kingdom,68,Birmingham,GB-ENG,Fishing Rod,2024,en
9/29/2024,52.486243,-1.890401,United Kingdom,66,Birmingham,GB-ENG,Fishing Rod,2024,en
